title,title_detail,links,link,summary,summary_detail,parss_primesponsor,parss_cosponsors,parss_lastaction,parss_enacted,parss_passedhouse,parss_passedsenate,published,published_parsed,id,guidislink
House Bill 742 Printer's Number 691,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': ""House Bill 742 Printer's Number 691""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=742&pn=691'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=742&pn=691,"An Act amending the act of April 9, 1929 (P.L.177, No.175), known as The Administrative Code of 1929, in powers and duties of the Department of Environmental Resources, its officers and departmental and advisory boards and commissions, providing for Office of Environmental Justice....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': 'An Act amending the act of April 9, 1929 (P.L.177, No.175), known as The Administrative Code of 1929, in powers and duties of the Department of Environmental Resources, its officers and departmental and advisory boards and commissions, providing for Office of Environmental Justice....'}",Representative KENYATTA,"BULLOCK, RABB, PROBST, STURLA, MADDEN, SANCHEZ, PARKER, FREEMAN, HOHENSTEIN, HILL-EVANS, N. NELSON, BRIGGS, KRAJEWSKI, HOWARD, KINKEAD, D. WILLIAMS, KHAN, INNAMORATO, OTTEN, KINSEY and MAYES","Referred to ENVIRONMENTAL RESOURCES AND ENERGY,  March 28, 2023",NO,NO,NO,"Tue, 28 Mar 2023 16:05:06 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=28, tm_hour=16, tm_min=5, tm_sec=6, tm_wday=1, tm_yday=87, tm_isdst=0)",20230HB742P691,False
House Bill 741 Printer's Number 690,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': ""House Bill 741 Printer's Number 690""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=741&pn=690'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=741&pn=690,An Act regulating certain smoke alarms; providing for dwelling unit owner and tenant responsibilities; and prescribing penalties.,"{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': 'An Act regulating certain smoke alarms; providing for dwelling unit owner and tenant responsibilities; and prescribing penalties.'}",Representative HADDOCK,"MADDEN, SANCHEZ, PROBST, SCHLOSSBERG, D. WILLIAMS, GIRAL, HOWARD, CERRATO, DEASY, OTTEN, NEILSON, CONKLIN and CIRESI","Referred to HOUSING AND COMMUNITY DEVELOPMENT,  March 28, 2023",NO,NO,NO,"Tue, 28 Mar 2023 16:04:27 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=28, tm_hour=16, tm_min=4, tm_sec=27, tm_wday=1, tm_yday=87, tm_isdst=0)",20230HB741P690,False
House Bill 740 Printer's Number 689,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': ""House Bill 740 Printer's Number 689""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=740&pn=689'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=740&pn=689,"An Act amending Title 58 (Oil and Gas) of the Pennsylvania Consolidated Statutes, providing for an impact fee for natural gas and oil pipelines; establishing the Pipeline Impact Fund; and imposing powers and duties on the Pennsylvania Public Utility Commission....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': 'An Act amending Title 58 (Oil and Gas) of the Pennsylvania Consolidated Statutes, providing for an impact fee for natural gas and oil pipelines; establishing the Pipeline Impact Fund; and imposing powers and duties on the Pennsylvania Public Utility Commission....'}",Representative HADDOCK,"MADDEN, VENKAT, SANCHEZ and OTTEN","Referred to ENVIRONMENTAL RESOURCES AND ENERGY,  March 28, 2023",NO,NO,NO,"Tue, 28 Mar 2023 16:03:35 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=28, tm_hour=16, tm_min=3, tm_sec=35, tm_wday=1, tm_yday=87, tm_isdst=0)",20230HB740P689,False
House Bill 739 Printer's Number 688,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': ""House Bill 739 Printer's Number 688""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=739&pn=688'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=739&pn=688,"An Act amending Title 40 (Insurance) of the Pennsylvania Consolidated Statutes, in regulation of insurers and related persons generally, providing for insurance data security; in reserve liabilities, repealing provisions relating to small company exemption and providing for adoption of exemption standards of NAIC Valuation Manual; and imposing penalties....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': 'An Act amending Title 40 (Insurance) of the Pennsylvania Consolidated Statutes, in regulation of insurers and related persons generally, providing for insurance data security; in reserve liabilities, repealing provisions relating to small company exemption and providing for adoption of exemption standards of NAIC Valuation Manual; and imposing penalties....'}",Representative BOYLE,"PICKETT, HILL-EVANS, SANCHEZ, VENKAT, KINSEY, SAMUELSON, PARKER, WARREN and CONKLIN","Referred to INSURANCE,  March 28, 2023",NO,NO,NO,"Tue, 28 Mar 2023 16:02:37 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=28, tm_hour=16, tm_min=2, tm_sec=37, tm_wday=1, tm_yday=87, tm_isdst=0)",20230HB739P688,False
House Bill 738 Printer's Number 687,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': ""House Bill 738 Printer's Number 687""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=738&pn=687'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=738&pn=687,"An Act amending Title 18 (Crimes and Offenses) of the Pennsylvania Consolidated Statutes, in firearms and other dangerous articles, providing for large capacity ammunition magazine permit and for large capacity ammunition magazines prohibition; authorizing the Attorney General to issue permits; and imposing penalties....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': 'An Act amending Title 18 (Crimes and Offenses) of the Pennsylvania Consolidated Statutes, in firearms and other dangerous articles, providing for large capacity ammunition magazine permit and for large capacity ammunition magazines prohibition; authorizing the Attorney General to issue permits; and imposing penalties....'}",Representative BOYLE,"SIEGEL, MADDEN, SANCHEZ, SCHLOSSBERG, GIRAL, GUENST, PROBST, ZABEL, KINSEY, WARREN, D. WILLIAMS, FIEDLER, FLEMING, PARKER, SHUSTERMAN, STURLA, FREEMAN, KINKEAD, OTTEN, N. NELSON, FRANKEL, HOHENSTEIN and GALLOWAY","Referred to JUDICIARY,  March 28, 2023",NO,NO,NO,"Tue, 28 Mar 2023 16:02:11 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=28, tm_hour=16, tm_min=2, tm_sec=11, tm_wday=1, tm_yday=87, tm_isdst=0)",20230HB738P687,False
House Bill 737 Printer's Number 686,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': ""House Bill 737 Printer's Number 686""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=737&pn=686'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=737&pn=686,"An Act amending Title 18 (Crimes and Offenses) of the Pennsylvania Consolidated Statutes, in firearms and other dangerous articles, further providing for Pennsylvania State Police and for licensing of dealers....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': 'An Act amending Title 18 (Crimes and Offenses) of the Pennsylvania Consolidated Statutes, in firearms and other dangerous articles, further providing for Pennsylvania State Police and for licensing of dealers....'}",Representative BOYLE,"MADDEN, PROBST, GIRAL, ZABEL, KINSEY, SCHLOSSBERG, SANCHEZ, McNEILL, KRAJEWSKI, PARKER, STURLA, FREEMAN, KINKEAD, RABB, OTTEN, N. NELSON, FRANKEL, O'MARA and HOHENSTEIN","Referred to JUDICIARY,  March 28, 2023",NO,NO,NO,"Tue, 28 Mar 2023 16:01:37 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=28, tm_hour=16, tm_min=1, tm_sec=37, tm_wday=1, tm_yday=87, tm_isdst=0)",20230HB737P686,False
House Bill 736 Printer's Number 685,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': ""House Bill 736 Printer's Number 685""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=736&pn=685'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=736&pn=685,"An Act amending Titles 18 (Crimes and Offenses) and 42 (Judiciary and Judicial Procedure) of the Pennsylvania Consolidated Statutes, in assault, further providing for the offense of ethnic intimidation; and making an editorial change....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': 'An Act amending Titles 18 (Crimes and Offenses) and 42 (Judiciary and Judicial Procedure) of the Pennsylvania Consolidated Statutes, in assault, further providing for the offense of ethnic intimidation; and making an editorial change....'}",Representative BOYLE,"KINSEY, MADDEN, HOHENSTEIN, GUENST, BENHAM, HILL-EVANS, SAMUELSON, SANCHEZ, GIRAL, SCHLOSSBERG, CIRESI, FLEMING, STURLA, FREEMAN, OTTEN, O'MARA and TAKAC","Referred to JUDICIARY,  March 28, 2023",NO,NO,NO,"Tue, 28 Mar 2023 16:01:12 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=28, tm_hour=16, tm_min=1, tm_sec=12, tm_wday=1, tm_yday=87, tm_isdst=0)",20230HB736P685,False
House Bill 735 Printer's Number 684,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': ""House Bill 735 Printer's Number 684""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=735&pn=684'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=735&pn=684,An Act establishing the Flood Insurance Premium Assistance Task Force.,"{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': 'An Act establishing the Flood Insurance Premium Assistance Task Force.'}",Representative WARREN,"BURGOS, MADDEN, T. DAVIS, FREEMAN, VITALI, BRENNAN, DELLOSO, PICKETT, CIRESI, TAKAC, KHAN, BOROWSKI, SANCHEZ and BOYLE","Referred to INSURANCE,  March 28, 2023",NO,NO,NO,"Tue, 28 Mar 2023 16:00:42 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=28, tm_hour=16, tm_min=0, tm_sec=42, tm_wday=1, tm_yday=87, tm_isdst=0)",20230HB735P684,False
House Bill 734 Printer's Number 683,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': ""House Bill 734 Printer's Number 683""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=734&pn=683'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=734&pn=683,"An Act providing for the administration of permits by State agencies, for a tracking system for permit applications, for the establishment of permit programs and for annual reports....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': 'An Act providing for the administration of permits by State agencies, for a tracking system for permit applications, for the establishment of permit programs and for annual reports....'}",Representative FINK,"D'ORSIE, GILLEN, GLEIM, HAMM, JAMES, KAUFFMAN, KEEFER, LEADBETER, R. MACKENZIE, MOUL, ROWE and ZIMMERMAN","Referred to ENVIRONMENTAL RESOURCES AND ENERGY,  March 28, 2023",NO,NO,NO,"Tue, 28 Mar 2023 16:00:15 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=28, tm_hour=16, tm_min=0, tm_sec=15, tm_wday=1, tm_yday=87, tm_isdst=0)",20230HB734P683,False
House Bill 291 Printer's Number 682,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': ""House Bill 291 Printer's Number 682""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=291&pn=682'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=291&pn=682,"An Act amending the act of May 16, 1923 (P.L.207, No.153), referred to as the Municipal Claim and Tax Lien Law, further providing for municipal lien priority....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': 'An Act amending the act of May 16, 1923 (P.L.207, No.153), referred to as the Municipal Claim and Tax Lien Law, further providing for municipal lien priority....'}",Representative KRAJEWSKI,"CEPHAS, SOLOMON, ISAACSON, SMITH-WADE-EL, HOHENSTEIN, GUENST, SCHLOSSBERG, MADDEN, RABB, HILL-EVANS, SANCHEZ, GALLOWAY, D. WILLIAMS, FIEDLER, PARKER, FLEMING, NEILSON, KINKEAD, OTTEN, N. NELSON, WAXMAN, STURLA, PASHINSKI and T. DAVIS","Referred to FINANCE,  March 28, 2023",NO,NO,NO,"Tue, 28 Mar 2023 15:59:28 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=28, tm_hour=15, tm_min=59, tm_sec=28, tm_wday=1, tm_yday=87, tm_isdst=0)",20230HB291P682,False
House Bill 175 Printer's Number 681,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': ""House Bill 175 Printer's Number 681""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=175&pn=681'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=175&pn=681,"An Act amending Title 58 (Oil and Gas) of the Pennsylvania Consolidated Statutes, providing for public health protections related to hydraulic fracturing infrastructure; imposing duties on Department of Health and Department of Environmental Protection; and establishing the Oil and Natural Gas Public Health Registry Fund....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': 'An Act amending Title 58 (Oil and Gas) of the Pennsylvania Consolidated Statutes, providing for public health protections related to hydraulic fracturing infrastructure; imposing duties on Department of Health and Department of Environmental Protection; and establishing the Oil and Natural Gas Public Health Registry Fund....'}",Representative KRAJEWSKI,"FRANKEL, KINSEY, ISAACSON, GUENST, MADDEN, RABB, HANBIDGE, HILL-EVANS, HOHENSTEIN, SANCHEZ, FREEMAN, OTTEN, KHAN, N. NELSON, INNAMORATO and MAYES","Referred to HEALTH,  March 28, 2023",NO,NO,NO,"Tue, 28 Mar 2023 15:58:33 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=28, tm_hour=15, tm_min=58, tm_sec=33, tm_wday=1, tm_yday=87, tm_isdst=0)",20230HB175P681,False
House Bill 726 Printer's Number 680,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': ""House Bill 726 Printer's Number 680""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=726&pn=680'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=726&pn=680,"An Act amending the act of June 13, 1967 (P.L.31, No.21), known as the Human Services Code, providing for Mental Health Workforce Retention Program; and making an appropriation....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': 'An Act amending the act of June 13, 1967 (P.L.31, No.21), known as the Human Services Code, providing for Mental Health Workforce Retention Program; and making an appropriation....'}",Representative CIRESI,"PROBST, HOWARD, T. DAVIS, MADDEN, ROZZI, GUENST, SANCHEZ, DELLOSO, HILL-EVANS, PARKER, CERRATO, MALAGARI and BOROWSKI","Referred to HUMAN SERVICES,  March 28, 2023",NO,NO,NO,"Tue, 28 Mar 2023 14:39:55 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=28, tm_hour=14, tm_min=39, tm_sec=55, tm_wday=1, tm_yday=87, tm_isdst=0)",20230HB726P680,False
House Bill 725 Printer's Number 679,"{'type': 'text/plain', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': ""House Bill 725 Printer's Number 679""}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=725&pn=679'}]",https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=HTM&sessYr=2023&sessInd=0&billBody=H&billTyp=B&billNbr=725&pn=679,"An Act amending the act of March 10, 1949 (P.L.30, No.14), known as the Public School Code of 1949, establishing the Mental Health Professional Student Loan Forgiveness Program; imposing powers and duties on the Pennsylvania Higher Education Assistance Agency; and making an appropriation....","{'type': 'text/html', 'language': None, 'base': 'https://www.legis.state.pa.us/WU01/LI/RSS/HouseBills.xml', 'value': 'An Act amending the act of March 10, 1949 (P.L.30, No.14), known as the Public School Code of 1949, establishing the Mental Health Professional Student Loan Forgiveness Program; imposing powers and duties on the Pennsylvania Higher Education Assistance Agency; and making an appropriation....'}",Representative CIRESI,"PROBST, HOWARD, T. DAVIS, MADDEN, ROZZI, GUENST, SANCHEZ, DELLOSO, HILL-EVANS, FIEDLER, PARKER, CERRATO, MALAGARI and BOROWSKI","Referred to HUMAN SERVICES,  March 28, 2023",NO,NO,NO,"Tue, 28 Mar 2023 14:39:34 GMT","time.struct_time(tm_year=2023, tm_mon=3, tm_mday=28, tm_hour=14, tm_min=39, tm_sec=34, tm_wday=1, tm_yday=87, tm_isdst=0)",20230HB725P679,False
